statistic	ahd-legacy	noun	One viewed as a nameless item of statistical information:  got laid off and became another statistic in the slumping economy. 
statistic	wiktionary	adjective	Alternative spelling of statistical.
statistic	wiktionary	noun	A single item in a statistical study.
statistic	wiktionary	noun	A quantity calculated from the data in a sample, which characterises an important aspect in the sample (such as mean or standard deviation).
statistic	wiktionary	noun	A person, or personal event, reduced to being an item of statistical information.
statistic	gcide	adjective	Of or pertaining to statistics.
statistic	century	noun	Same as statistics.
statistic	century	noun	A statistical statement.
statistic	century	noun	A statistician.
statistic	wordnet	noun	a datum that can be represented numerically
megaphone	ahd-legacy	noun	A funnel-shaped device used to direct and amplify the voice.
megaphone	ahd-legacy	verb-transitive	To transmit (a message) or speak through or as if through a funnel-shaped voice amplification device.
megaphone	wiktionary	noun	A portable, usually hand-held, funnel-shaped device that is used to amplify a person’s natural voice toward a targeted direction.
megaphone	wiktionary	verb	To use a megaphone.
megaphone	wiktionary	noun	a cytotoxic neolignan obtained from the laurel aniba megaphylla
megaphone	gcide	noun	A device to magnify sound, or direct it in a given direction in a greater volume, as a very large funnel used as an ear trumpet or as a speaking trumpet.
megaphone	century	noun	An instrument devised by Edison for assisting hearing, adapted for use by deaf persons or for the perception of ordinary sounds at great distances.
megaphone	century	noun	A large speaking-trumpet of a conical form.
megaphone	wordnet	noun	a cone-shaped acoustic device held to the mouth to intensify and direct the human voice
second-rate	ahd-legacy	adjective	Of inferior or mediocre quality or value.
second-rate	wiktionary	noun	a British ship-of-the-line sail warship that has 90 to 98 guns dispersed onto 3 gundecks.
second-rate	wiktionary	adjective	Of mediocre quality, not first class.
second-rate	gcide	adjective	Of the second size, rank, quality, or value.
second-rate	century	noun	Anything that is rated or classed as second.
second-rate	wordnet	adjective	moderate to inferior in quality
spree	ahd-legacy	noun	A carefree, lively outing.
spree	ahd-legacy	noun	A drinking bout.
spree	ahd-legacy	noun	A sudden indulgence in or outburst of an activity. See Synonyms at binge.
spree	wiktionary	noun	A merry frolic; especially, a drinking frolic.
spree	wiktionary	noun	Uninhibited activity.
spree	gcide	noun	A merry frolic; especially, a drinking frolic; a carousal.
spree	century	noun	A lively frolic; a prank.
spree	century	noun	A bout or season of drinking to intoxication; a fit of drunkenness.
spree	century	noun	<strong>Synonyms</strong> Revel, Debauch, etc. See carousal.
spree	wordnet	noun	a brief indulgence of your impulses
spree	wordnet	verb	engage without restraint in an activity and indulge, as when shopping
teapot	ahd-legacy	noun	A covered pot with a spout in which tea is steeped and from which it is served.
teapot	wiktionary	noun	A vessel for brewing and serving tea.
teapot	gcide	noun	A vessel with a spout, in which tea is made, and from which it is poured into teacups.
teapot	century	noun	A vessel in which tea is made, or from which it is poured into tea-cups.
teapot	wordnet	noun	pot for brewing tea; usually has a spout and handle
bride	ahd-legacy	noun	A woman who is about to be married or has recently been married.
bride	wiktionary	noun	A woman who is going to marry or who has just been married.
bride	wiktionary	verb	To make a bride of.
bride	wiktionary	noun	An individual loop or other device connecting the patterns in lacework.
bride	gcide	noun	A woman newly married, or about to be married.
bride	gcide	noun	Fig.: An object ardently loved.
bride	gcide	verb-transitive	To make a bride of.
bride	century	noun	A woman newly married, or about to be married.
bride	century	noun	A name of the American wood or summer duck, Aix sponsa.
bride	century	noun	A bridle.
bride	century	noun	In needlework, lacemaking, etc., a loop, link, or tie.
bride	wordnet	noun	a woman who has recently been married
bride	wordnet	noun	Irish abbess; a patron saint of Ireland (453-523)
bride	wordnet	noun	a woman participant in her own marriage ceremony
sweater	ahd-legacy	noun	A jacket or pullover made especially of knit, crocheted, or woven wool, cotton, or synthetic yarn.
sweater	ahd-legacy	noun	One that sweats, especially profusely.
sweater	ahd-legacy	noun	Something that induces sweating; a sudorific.
sweater	wiktionary	noun	A knitted jacket or jersey, usually of thick wool, worn by athletes before or after exercise.
sweater	wiktionary	noun	A similar garment worn for warmth.
sweater	wiktionary	noun	Agent noun of sweat; a person who sweats.
sweater	gcide	noun	One who sweats.
sweater	gcide	noun	One who, or that which, causes to sweat.
sweater	gcide	noun	A sudorific.
sweater	gcide	noun	A woolen jacket or jersey worn by athletes.
sweater	gcide	noun	An employer who oppresses his workmen by paying low wages.
sweater	century	noun	One who sweats.
sweater	century	noun	One who or that which causes to sweat.
sweater	century	noun	One of a gang of street ruffians of the time of Queen Anne, who, forming a circle around an inoffensive wayfarer, pricked him with their swords, and compelled him to dance till he sweated.
sweater	century	noun	A woolen jacket or jersey, especially one worn by men in training for athletic contests or by acrobats after performing.
sweater	century	noun	One who sweats coin.
sweater	wordnet	noun	a crocheted or knitted garment covering the upper part of the body
sweater	wordnet	noun	a person who perspires
connexion	ahd-legacy	noun	Chiefly British   Variant of connection.
connexion	wiktionary	noun	Archaic spelling of connection.
connexion	gcide	noun	Connection. See connection.
connexion	century	noun	See connection.
connexion	wordnet	noun	the act of bringing two things into contact (especially for communication)
connexion	wordnet	noun	an instrumentality that connects
connexion	wordnet	noun	a relation between things or events (as in the case of one causing the other or sharing features with it)
connexion	wordnet	noun	a connecting shape
connexion	wordnet	noun	the process of bringing ideas or events together in memory or imagination
connexion	wordnet	noun	shifting from one form of transportation to another
discredit	ahd-legacy	verb-transitive	To damage in reputation; disgrace.
discredit	ahd-legacy	verb-transitive	To cause to be doubted or distrusted.
discredit	ahd-legacy	verb-transitive	To refuse to believe.
discredit	ahd-legacy	noun	Loss of or damage to one's reputation.
discredit	ahd-legacy	noun	Lack or loss of trust or belief; doubt.
discredit	ahd-legacy	noun	Something damaging to one's reputation or stature.
discredit	wiktionary	verb	To harm the good reputation of a person; to cause an idea or piece of evidence to seem false or unreliable.
discredit	gcide	noun	The act of discrediting or disbelieving, or the state of being discredited or disbelieved.
discredit	gcide	noun	Hence, some degree of dishonor or disesteem; ill repute; reproach; -- applied to persons or things.
discredit	gcide	verb-transitive	To refuse credence to; not to accept as true; to disbelieve.
discredit	gcide	verb-transitive	To deprive of credibility; to destroy confidence or trust in; to cause disbelief in the accuracy or authority of.
discredit	gcide	verb-transitive	To deprive of credit or good repute; to bring reproach upon; to make less reputable; to disgrace.
discredit	century	noun	Want of credit or good repute; some degree of disgrace or reproach; disesteem: applied to persons or things: as, frauds that bring manufactures into discredit; a transaction much to his discredit.
discredit	century	noun	Want of belief, trust, or confidence; disbelief: as, his story is received with discredit.
discredit	wordnet	verb	damage the reputation of
discredit	wordnet	verb	cause to be distrusted or disbelieved
discredit	wordnet	noun	the state of being held in low esteem
discredit	wordnet	verb	reject as false; refuse to accept
piles	ahd-legacy	noun-plural	See hemorrhoid.
piles	wiktionary	noun	Plural form of pile.
piles	wiktionary	noun	Haemorrhoids.
piles	wiktionary	noun	A large amount of.
piles	gcide	noun-plural	The small, troublesome tumors or swellings about the anus and lower part of the rectum which are technically called hemorrhoids. See hemorrhoids. [The singular pile is sometimes used.]
piles	century	noun	A disease originating in the morbid dilatation of the veins of the lower part of the rectum, and upon the verge of the anus; hemorrhoids. Constipation favors their development.
piles	wordnet	noun	pain caused by venous swelling at or inside the anal sphincter
piles	wordnet	noun	a large number or amount
humanist	ahd-legacy	noun	A believer in the principles of humanism.
humanist	ahd-legacy	noun	One who is concerned with the interests and welfare of humans.
humanist	ahd-legacy	noun	A classical scholar.
humanist	ahd-legacy	noun	A student of the liberal arts.
humanist	ahd-legacy	noun	A Renaissance scholar devoted to Humanism.
humanist	wiktionary	noun	In the Renaissance, a scholar of Greek and Roman classics
humanist	wiktionary	noun	a scholar of one of the subjects in the humanities
humanist	wiktionary	noun	a person who believes in the philosophy of humanism
humanist	wiktionary	adjective	relating to humanism or the humanities
humanist	wiktionary	adjective	Resembling classical handwritten monumental Roman letters rather than the 19th-century grotesque typefaces.
humanist	gcide	noun	One of the scholars who in the field of literature proper represented the movement of the Renaissance, and early in the 16th century adopted the name Humanist as their distinctive title.
humanist	gcide	noun	One who pursues the study of the humanities, or polite literature.
humanist	gcide	noun	One versed in knowledge of human nature.
humanist	gcide	noun	A person with a strong concern for human welfare, especially one who emphasizes the dignity and worth of individual people, rejecting claims of supernatural influences on humans, and stressing the need for people to achieve improvement of society and self-fulfillment through reason and to develop human-oriented ethical values without theism; an adherent of humanism.
humanist	century	noun	One accomplished in literary and classical culture; especially, in the fourteenth, fifteenth, and sixteenth centuries, one of the scholars who, following the impulse of Petrarch, pursued and disseminated the study and a truer understanding of classical, and particularly of Greek, literature.
humanist	century	noun	A student of human nature, or of matters of human interest; one versed in human affairs and relations.
humanist	wordnet	adjective	of or pertaining to a philosophy asserting human dignity and man's capacity for fulfillment through reason and scientific method and often rejecting religion
humanist	wordnet	adjective	marked by humanistic values and devotion to human welfare
humanist	wordnet	adjective	of or pertaining to Renaissance humanism
humanist	wordnet	adjective	pertaining to or concerned with the humanities
humanist	wordnet	noun	an advocate of the principles of humanism; someone concerned with the interests and welfare of humans
humanist	wordnet	noun	a classical scholar or student of the liberal arts
museum	ahd-legacy	noun	A building, place, or institution devoted to the acquisition, conservation, study, exhibition, and educational interpretation of objects having scientific, historical, or artistic value.
museum	wiktionary	noun	A building or institution dedicated to the acquisition, conservation, study, exhibition, and educational interpretation of objects having scientific, historical, cultural or artistic value.
museum	gcide	noun	A repository or a collection of natural, scientific, or literary curiosities, or of works of art.
museum	century	noun	A building or part of a building appropriated as a repository of things that have an immediate relation to literature, art, or science; especially and usually, a collection of objects in natural history, or of antiquities or curiosities.
museum	wordnet	noun	a depository for collecting and displaying objects having scientific or historical or artistic value
tat	ahd-legacy	verb-transitive	To do tatting or produce (something) by tatting.
tat	ahd-legacy	noun	A gene in the AIDS virus that stimulates the host cell to replicate genetic components of the virus.
tat	wiktionary	noun	cheap and vulgar tastelessness; sleaze
tat	wiktionary	noun	cheap, tasteless, useless goods; trinkets
tat	wiktionary	noun	a form of looped and knotted lace needlework made from a single thread; often used to refer to academic or liturgical dress
tat	wiktionary	noun	A tattoo
tat	wiktionary	verb	To make (something by) tatting.
tat	wiktionary	noun	A pony.
tat	gcide	noun	Gunny cloth made from the fiber of the Corchorus olitorius, or jute.
tat	gcide	noun	A pony.
tat	century	noun	Dad; father.
tat	century	noun	A rag.
tat	century	noun	In India, cloth or matting made from different fibers; especially, gunny-cloth.
tat	century	noun	A pony.
tat	wordnet	noun	tastelessness by virtue of being cheap and vulgar
tat	wordnet	verb	make lacework by knotting or looping
tat	wordnet	noun	a projective technique using black-and-white pictures; subjects tell a story about each picture
kayak	ahd-legacy	noun	An Inuit or Eskimo boat consisting of a light wooden frame covered with watertight skins except for a single or double opening in the center, and propelled by a double-bladed paddle.
kayak	ahd-legacy	noun	A lightweight canoe that is similar in design.
kayak	ahd-legacy	verb-intransitive	To go, travel, or race in a kayak.
kayak	ahd-legacy	verb-transitive	To go or travel on (a body of water) by kayak:  kayaked rapids of the Colorado River. 
kayak	wiktionary	noun	A type of small boat, powered by the occupant or occupants using a double-bladed paddle in a sitting position.
kayak	wiktionary	verb	to use a kayak, to travel or race in a kayak
kayak	wiktionary	verb	to traverse a body of water by kayak.
kayak	gcide	noun	A light canoe, made of skins stretched over a frame, and usually capable of carrying but one person, who sits amidships and uses a double-bladed paddle. It is peculiar to the Eskimos and other Arctic tribes.
kayak	century	noun	In Greenland, a light fishing-boat, made of sealskins stretched over a wooden frame, having in the middle of the upper side an opening to receive the fisherman, who wraps himself in a flap of sealskin, which is laced close around the hole to prevent the penetration of water.
kayak	wordnet	verb	travel in a small canoe
kayak	wordnet	noun	a small canoe consisting of a light frame made watertight with animal skins; used by Eskimos
centric	ahd-legacy	adjective	Situated at or near the center; central.
centric	ahd-legacy	adjective	Having a center.
centric	ahd-legacy	adjective	Of or relating to diatoms of the class Centrales, distinguished by their radially symmetrical form.
centric	wiktionary	adjective	Being in the centre; central.
centric	wiktionary	adjective	Pertaining to a nerve centre.
centric	wiktionary	adjective	Being a member of the class Centrales
centric	gcide	adjective	Placed in the center or middle; central; situated at or near a center.
centric	century	noun	A circle the center of which is the same as that of the earth.
centric	wordnet	adjective	having or situated at or near a center
district	ahd-legacy	noun	A division of an area, as for administrative purposes.
district	ahd-legacy	noun	A region or locality marked by a distinguishing feature:  went to the lake district for their vacation. 
district	ahd-legacy	verb-transitive	To mark off or divide into districts.
district	wiktionary	noun	An administrative division of an area.
district	wiktionary	noun	An area or region marked by some distinguishing feature.
district	wiktionary	verb	To divide into administrative or other districts.
district	gcide	adjective	Rigorous; stringent; harsh.
district	gcide	noun	The territory within which the lord has the power of coercing and punishing.
district	gcide	noun	A division of territory; a defined portion of a state, town, or city, etc., made for administrative, electoral, or other purposes
district	gcide	noun	Any portion of territory of undefined extent; a region; a country; a tract.
district	gcide	verb-transitive	To divide into districts or limited portions of territory.
district	century	noun	A limited extent of country marked off for a special purpose, administrative, political, etc.; a circuit or territory within which may be exercised or to which are limited certain rights or powers; any portion of land or country, or any part of a city or town, which is defined by law or agreement.
district	century	noun	A region in general; a territory within definite or indefinite limits: as, the district of the earth which lies between the tropics, or that which is north of a polar circle; the districts of Russia covered by forest.
district	century	noun	<strong>Synonyms</strong> Division, quarter, locality, province, tract.
district	century	noun	A subdivision of an English county with its own elective council charged chiefly with jurisdiction in sanitary matters. These districts are classed as ‘urban’ and ‘rural’ according as they lie within or without a borough or city.
district	wordnet	verb	regulate housing in; of certain areas of towns
district	wordnet	noun	a region marked off for administrative or other purposes
contraption	ahd-legacy	noun	A mechanical device; a gadget.
contraption	wiktionary	noun	A machine that is complicated and precarious.
contraption	wiktionary	noun	Any object.
contraption	gcide	noun	A contrivance; a new-fangled device; -- used scornfully.
contraption	century	noun	A device; a contrivance: used slightingly.
contraption	wordnet	noun	a device or control that is very useful for a particular job
adherent	ahd-legacy	noun	A supporter, as of a cause or individual:  a vote that pleased adherents of education reform. 
adherent	ahd-legacy	adjective	Sticking or holding fast.
adherent	ahd-legacy	adjective	Botany   Joined but not united. Used of dissimilar parts or organs.
adherent	wiktionary	adjective	Adhesive, sticking to something.
adherent	wiktionary	adjective	Having the quality of clinging or sticking fast to something.
adherent	wiktionary	adjective	Attaching or pressing against a different organ.
adherent	wiktionary	noun	A person who has membership in some group, association or religion.
adherent	gcide	adjective	Sticking; clinging; adhering.
adherent	gcide	adjective	Attached as an attribute or circumstance.
adherent	gcide	adjective	Congenitally united with an organ of another kind, as calyx with ovary, or stamens with petals.
adherent	gcide	noun	One who adheres; one who adheres; one who follows a leader, party, or profession; a follower, or partisan; a believer in a particular faith or church.
adherent	gcide	noun	That which adheres; an appendage.
adherent	century	noun	A person who adheres; one who follows or upholds a leader, party, cause, opinion, or the like; a follower, partizan, or supporter.
adherent	century	noun	Anything outwardly belonging to a person; an appendage.
adherent	century	noun	<strong>Synonyms</strong> Disciple, pupil, upholder, supporter, dependant.
adherent	wordnet	adjective	sticking fast
adherent	wordnet	noun	someone who believes and helps to spread the doctrine of another
attribution	ahd-legacy	noun	The act of attributing, especially the act of establishing a particular person as the creator of a work of art.
attribution	ahd-legacy	noun	Something, such as a quality or characteristic, that is related to a particular possessor; an attribute.
attribution	wiktionary	noun	The act of attributing something.
attribution	wiktionary	noun	An explicit or formal acknowledgment of ownership or authorship.
attribution	gcide	noun	The act of attributing or ascribing, as a quality, character, or function, to a thing or person, an effect to a cause.
attribution	gcide	noun	That which is ascribed or attributed.
attribution	century	noun	The act of attributing, in any sense; ascription.
attribution	century	noun	That which is ascribed; attribute.
attribution	century	noun	Authority or function granted, as to a ruler, minister, or court.
attribution	wordnet	noun	assigning some quality or character to a person or thing
attribution	wordnet	noun	assigning to a cause or source
statute	ahd-legacy	noun	A law enacted by a legislature.
statute	ahd-legacy	noun	A decree or edict, as of a ruler.
statute	ahd-legacy	noun	An established law or rule, as of a corporation.
statute	wiktionary	noun	Written law, as laid down by the legislature.
statute	wiktionary	noun	(Common law) Legislated rule of society which has been given the force of law by those it governs.
statute	gcide	noun	An act of the legislature of a state or country, declaring, commanding, or prohibiting something; a positive law; the written will of the legislature expressed with all the requisite forms of legislation; -- used in distinction from common law. See Common law, under common, a.
statute	gcide	noun	An act of a corporation or of its founder, intended as a permanent rule or law.
statute	gcide	noun	An assemblage of farming servants (held possibly by statute) for the purpose of being hired; -- called also statute fair.
statute	century	noun	An ordinance or law; specifically, a law promulgated in writing by a legislative body; an enactment by a legislature; in the United States, an act of Congress or of a State or Territorial legislature passed and promulgated according to constitutional requirements; in Great Britain, an act of Parliament made by the Sovereign by and with the advice of the Lords and Commons.
statute	century	noun	The act of a corporation or of its founder, intended as a permanent rule or law: as, the statutes of a university.
statute	century	noun	In foreign and civil law, any particular municipal law or usage, though not resting for its authority on judicial decisions or the practice of nations.
statute	century	noun	A statute-fair.
statute	century	noun	Same as special statute.
statute	century	noun	An English statute of 1571 (13 Eliz., c. 5), reënacted in nearly all of the United States, which declares all conveyances of property with intent to delay, hinder, or defraud creditors to be void as against such creditors.
statute	century	noun	An English statute of 1585 (27 Eliz., c. 4) making void all conveyances of land made with intent to deceive purchasers.
statute	century	noun	An English statute or ordinance of 1283 (11 Edw. I.) for the collection of debts.
statute	century	noun	Another of 1285 (13 Edw. I.) for the same purpose.
statute	century	noun	<strong>Synonyms</strong> Enactment, Ordinance, etc. See law.
statute	century	noun	A compilation of all statutes enacted by a legislature during a session or a series of sessions. The United States Statutes at Large run consecutively from March 4, 1789. Session laws, pamphlet laws, public laws, and general public laws are other names for statutes at large.
statute	wordnet	noun	an act passed by a legislative body
statute	wordnet	adjective	enacted by a legislative body
lass	ahd-legacy	noun	A girl or young woman.
lass	ahd-legacy	noun	A sweetheart.
lass	wiktionary	noun	A young woman or girl.
lass	wiktionary	noun	A sweetheart.
lass	gcide	noun	A young woman; a girl; a sweetheart.
lass	century	noun	A girl: in familiar language often applied to a woman of any age.
lass	century	noun	A sweetheart.
lass	century	noun	A maid-servant; a servant-girl.
lass	wordnet	noun	a girl or young woman who is unmarried
echelon	ahd-legacy	noun	A formation of troops in which each unit is positioned successively to the left or right of the rear unit to form an oblique or steplike line.
echelon	ahd-legacy	noun	A flight formation or arrangement of craft in this manner.
echelon	ahd-legacy	noun	A similar formation of groups, units, or individuals.
echelon	ahd-legacy	noun	A subdivision of a military or naval force:  a command echelon. 
echelon	ahd-legacy	noun	A level of responsibility or authority in a hierarchy; a rank:  a job in the company's lower echelon. 
echelon	ahd-legacy	verb-transitive	To arrange or take place in an echelon.
echelon	wiktionary	noun	A level or rank in an organization, profession, or society.
echelon	wiktionary	noun	A formation of troops, ships, etc. in diagonal parallel rows.
echelon	wiktionary	verb	To form troops into an echelon.
echelon	gcide	noun	An arrangement of a body of troops when its divisions are drawn up in parallel lines each to the right or the left of the one in advance of it, like the steps of a ladder in position for climbing. Also used adjectively.
echelon	gcide	noun	An arrangement of a fleet in a wedge or V form.
echelon	gcide	verb-transitive	To place in echelon; to station divisions of troops in echelon.
echelon	gcide	verb-intransitive	To take position in echelon.
echelon	century	noun	A step-like arrangement or order; specifically, a military disposition of troops of such a nature that each division, brigade, regiment, company, or other body occupies a position parallel to, but not in the same alinement with, that in front, thus presenting the appearance of steps, and capable of being formed into one line by moving each of the less advanced divisions, etc., forward until they all aline.
echelon	century	noun	Milit., one of the subdivisions of a command marching in echelon.
echelon	century	noun	In optics, a set of glass plates placed one upon another, with the edge of each projecting slightly, stepwise, beyond the edge of the preceding one. The device, which is due to A. A. Michelson, is used for the production of diffraction spectra of high dispersion and resolving power.
echelon	wordnet	noun	a diffraction grating consisting of a pile of plates of equal thickness arranged stepwise with a constant offset
echelon	wordnet	noun	a body of troops arranged in a line
inexperience	ahd-legacy	noun	Lack of experience.
inexperience	ahd-legacy	noun	Lack of the knowledge gained from experience.
inexperience	wiktionary	noun	A lack of experience
inexperience	gcide	noun	Absence or lack of experience; lack of personal and experimental knowledge.
inexperience	century	noun	Want of experience, or of knowledge gained by experience: as, the inexperience of youth.
inexperience	wordnet	noun	lack of experience and the knowledge and understanding derived from experience
clerical	ahd-legacy	adjective	Of or relating to clerks or office workers or their work.
clerical	ahd-legacy	adjective	Of, relating to, or characteristic of the clergy.
clerical	ahd-legacy	adjective	Advocating clericalism.
clerical	ahd-legacy	noun	A member of the clergy.
clerical	ahd-legacy	noun	Garments worn by the clergy.
clerical	ahd-legacy	noun	An advocate of clericalism.
clerical	wiktionary	adjective	of or relating to clerks or their work
clerical	wiktionary	adjective	of or relating to the clergy
clerical	wiktionary	noun	A member of the clergy.
clerical	gcide	adjective	Of or pertaining to the clergy; suitable for the clergy.
clerical	gcide	adjective	Of or relating to a clerk or copyist, or to writing.
clerical	gcide	adjective	characteristic of the work performed by a clerk, secretary, or copyist, or suitable to be performed by a clerk.
clerical	century	noun	A member of the clergy.
clerical	century	noun	A supporter, especially a political supporter, of clerical power or influence.
clerical	wordnet	adjective	of or relating to clerks
clerical	wordnet	adjective	of or relating to the clergy
clerical	wordnet	adjective	appropriate for or engaged in office work
mason	ahd-legacy	noun	One who builds or works with stone or brick.
mason	ahd-legacy	noun	A Freemason.
mason	ahd-legacy	verb-transitive	To build of or strengthen with masonry.
mason	wiktionary	noun	One whose occupation is to build with stone or brick; also, one who prepares stone for building purposes.
mason	wiktionary	noun	A member of the fraternity of Freemasons. See Freemason.
mason	wiktionary	verb	To build stonework or brickwork about, under, in, over, etc.; to construct by masons; -- with a prepositional suffix; as, to mason up a well or terrace; to mason in a kettle or boiler.
mason	gcide	noun	One whose occupation is to build with stone or brick; also, one who prepares stone for building purposes.
mason	gcide	noun	A member of the fraternity of Freemasons. See Freemason.
mason	gcide	verb-transitive	To build stonework or brickwork about, under, in, over, etc.; to construct by masons; -- with a prepositional suffix
mason	century	noun	A builder in stone or brick; one whose occupation or trade is the laying of stone or brick in construction, with or without mortar or cement.
mason	century	noun	A builder in general.
mason	century	noun	A worker in stone; a stone-cutter or -hewer.
mason	century	noun	A member of the fraternity of freemasons. See freemason.
mason	wordnet	noun	American Revolutionary leader from Virginia whose objections led to the drafting of the Bill of Rights (1725-1792)
mason	wordnet	noun	a craftsman who works with stone or brick
mason	wordnet	noun	English writer (1865-1948)
mason	wordnet	noun	a member of a widespread secret fraternal order pledged to mutual assistance and brotherly love
mason	wordnet	noun	English film actor (1909-1984)
potash	ahd-legacy	noun	See potassium carbonate.
potash	ahd-legacy	noun	See potassium hydroxide.
potash	ahd-legacy	noun	Any of several compounds containing potassium, especially soluble compounds such as potassium oxide, potassium chloride, and various potassium sulfates, used chiefly in fertilizers.
potash	wiktionary	noun	the water-soluble part of the ash formed by burning plant material; used for making soap, glass and as a fertilizer
potash	wiktionary	noun	an impure form of potassium carbonate (K2CO3) mixed with other potassium salts
potash	wiktionary	noun	in the names of compounds of the form "... of potash", potassium (for example, "permanganate of potash" = potassium permanganate)
potash	gcide	noun	The hydroxide of potassium hydrate, a hard white brittle substance, KOH, having strong caustic and alkaline properties; -- hence called also caustic potash.
potash	gcide	noun	The impure potassium carbonate obtained by leaching wood ashes, either as a strong solution (lye), or as a white crystalline (pearlash).
potash	century	noun	A substance obtained by leaching wood-ashes, evaporating the solution obtained, and calcining the residuum; one of the fixed alkalis; the so-called vegetable alkali; more or less impure or crude potassium carbonate, or carbonate of potash as formerly generally (and still very frequently) designated; any combination of which potassium forms the base, whether containing oxygen or not.
potash	wordnet	noun	a potassium compound often used in agriculture and industry
advice	ahd-legacy	noun	Opinion about what could or should be done about a situation or problem; counsel.
advice	ahd-legacy	noun	Information communicated; news. Often used in the plural:  advices from an ambassador. 
advice	wiktionary	noun	An opinion recommended or offered, as worthy to be followed; counsel.
advice	wiktionary	noun	Deliberate consideration; knowledge.
advice	wiktionary	noun	Information or notice given; intelligence; as, late advices from France; commonly in the plural. In commercial language, advice usually means information communicated by letter; used chiefly in reference to drafts or bills of exchange; as, a letter of advice.
advice	wiktionary	noun	Counseling to perform a specific illegal act.
advice	wiktionary	noun	In aspect-oriented programming, the code whose execution is triggered when a join point is reached.
advice	gcide	noun	An opinion recommended or offered, as worthy to be followed; counsel.
advice	gcide	noun	Deliberate consideration; knowledge.
advice	gcide	noun	Information or notice given; intelligence; ; -- commonly in the plural.
advice	gcide	noun	Counseling to perform a specific illegal act.
advice	century	noun	An opinion recommended, or offered, as worthy to be followed; counsel; suggestion.
advice	century	noun	Deliberate consideration; reflection; cogitation.
advice	century	noun	Information; notice; intelligence; a communication, especially from a distance, containing information: as, to receive advice of a coming storm, or advices from abroad.
advice	century	noun	Specifically In com., a notification by one person to another in respect to a business transaction in which they are mutually engaged, as information given by one party to another, by letter, as to the bills or drafts drawn upon him; formal official notice.
advice	wordnet	noun	a proposal for an appropriate course of action
oratory	ahd-legacy	noun	The art of public speaking.
oratory	ahd-legacy	noun	Eloquence or skill in making speeches to the public.
oratory	ahd-legacy	noun	Public speaking marked by the use of overblown rhetoric.
oratory	ahd-legacy	noun	A place for prayer, such as a small private chapel.
oratory	ahd-legacy	noun	A Roman Catholic religious society founded in 1575 by Saint Philip Neri and consisting of secular priests.
oratory	ahd-legacy	noun	A branch or church of this society.
oratory	wiktionary	noun	The art of public speaking, especially in a formal, expressive, or forceful manner.
oratory	wiktionary	noun	Eloquence; the quality of artistry and persuasiveness in speech or writing.
oratory	wiktionary	noun	A private chapel.
oratory	wiktionary	noun	A large Roman Catholic church.
oratory	gcide	noun	A place of orisons, or prayer; especially, a chapel or small room set apart for private devotions.
oratory	gcide	noun	The art of an orator; the art of public speaking in an eloquent or effective manner; the exercise of rhetorical skill in oral discourse; eloquence.
oratory	century	noun	The art of an orator; the art of speaking well, or of speaking according to the rules of rhetoric, in order to please or persuade; the art of public speaking. The three principal branches of this art are deliberative, epidictic, and judicial oratory. See epidictic.
oratory	century	noun	Exercise of eloquence; eloquent language; eloquence: as, all his oratory was spent in vain.
oratory	century	noun	Prayer; supplication; the act of beseeching or petitioning.
oratory	century	noun	Pl. oratories (-riz). A place for prayer or worship.
oratory	wordnet	noun	addressing an audience formally (usually a long and rhetorical address and often pompous)
moving	ahd-legacy	adjective	Changing or capable of changing position:  a moving target. 
moving	ahd-legacy	adjective	Relating to or involved in a transfer of furnishings from one location to another:  moving expenses; moving van. 
moving	ahd-legacy	adjective	Causing or producing motion.
moving	ahd-legacy	adjective	Involving a motor vehicle in motion:  a moving violation. 
moving	ahd-legacy	adjective	Arousing or capable of arousing deep emotion:  a moving account of the tragedy. 
moving	wiktionary	adjective	That moves or move.
moving	wiktionary	adjective	That causes someone to feel emotion.
moving	wiktionary	verb	Present participle of move.
moving	wiktionary	noun	The relocation of goods
moving	wiktionary	noun	A causing of a movement
moving	gcide	adjective	Changing place or posture; causing motion or action.
moving	gcide	adjective	Exciting movement of the mind or feelings; adapted to move the sympathies, passions, or affections; touching; pathetic.
moving	gcide	noun	The act of changing place or posture; esp., the act of changing one's dwelling place or place of business.
moving	century	noun	Movement; motion; impulse.
moving	wordnet	adjective	in motion
moving	wordnet	adjective	arousing or capable of arousing deep emotion
moving	wordnet	adjective	used of a series of photographs presented so as to create the illusion of motion
stalemate	ahd-legacy	noun	A situation in which further action is blocked; a deadlock.
stalemate	ahd-legacy	noun	A drawing position in chess in which the king, although not in check, can move only into check and no other piece can move.
stalemate	ahd-legacy	verb-transitive	To bring into a stalemate.
stalemate	wiktionary	noun	The state in which the player to move is not in check but has no legal moves, resulting in a draw.
stalemate	wiktionary	noun	Any situation that has no obvious possible movement, but does not involve any personal loss.
stalemate	wiktionary	verb	To bring about a state in which the player to move is not in check but has no legal moves.
stalemate	wiktionary	verb	To bring about a stalemate, in which no advance in an argument is achieved.
stalemate	gcide	noun	The position of the king when he can not move without being placed in check and there is no other piece which can be moved.
stalemate	gcide	verb-transitive	To subject to a stalemate; hence, to bring to a stand.
stalemate	century	noun	In chess, a position in which a player, having to move in his turn, and his king not being in check, has no move available with any piece: in such a case the game is drawn; figuratively, any position in which no action can be taken.
stalemate	wordnet	verb	subject to a stalemate
